meeting_date,packet,report_dates,vendor_num,vendor,description,invoice_date,amount,gl_account,gl_title
2024-05-14,2024-05-14-evt216,4/23/2024-5/28/2024,1385,"WRIGHT WATER ENGINEERS, I","69572 PROF. SVS. MARCH 1, 2024 - M",04/30/2024,3357.25,60-50-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,654,"Badger Meter, Inc.",80159306 Annual Login License,05/29/2024,439.76,60-50-31,DUES & SUBSCRIPTIONS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,0878832035-0 may useage 04182024-05202024,05/21/2024,70.08,10-46-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,5058039592-0 may energy use 04182024-05202,05/21/2024,45.62,10-45-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,5058039592-0 may energy use 04182024-05202,05/21/2024,45.62,60-50-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,5058039592-0 may energy use 04182024-05202,05/21/2024,45.62,70-51-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,5058039592-0 may energy use 04182024-05202,05/21/2024,45.63,80-52-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,5315712897-0 may energy use,05/20/2024,45.6,10-41-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,5315712897-0 may energy use,05/20/2024,45.61,10-42-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,987,Black Hills Energy,9843021504-0 may energy use 04182024-05202,05/21/2024,62.24,60-50-28,UTILITIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1307,Bruin Waste,1834131 PORT-A-POTTY RENTAL LAMBO,05/29/2024,99.75,60-50-24,RENTALS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1307,Bruin Waste,1834134 PORT-A-POTTY - TOWN PARK -,05/29/2024,231.0,10-46-24,RENTALS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1307,Bruin Waste,1834176 PORT-A-POTTY - CEDAR HILL -,05/29/2024,168.0,60-50-24,RENTALS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1320,CEBT,INV 0066814 BENEFITS PERIOD 2024-06,06/05/2024,16989.0,10-0223,HEALTH/LIFE INSURANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1320,CEBT,INV-0066208 BENEFITS PERIOD 2024-05,04/29/2024,17724.0,10-0223,HEALTH/LIFE INSURANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1339,CLOW VALVE COMPANY,IHY-00193 PRESSURE & TEMP FEES 01/01,05/20/2024,1200.0,60-50-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1190,Empower Trust Company LLC,05312024 Retirement Plan PPE,05/31/2024,3537.63,10-0220,RETIREMENT PLAN
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1221,ENVIRO-CHEM ANALYTICAL IN,1417865C LAB TESTS,05/13/2024,130.6,70-51-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1277,Kelly PC,06022024 PROF. LEGAL SVS. THROUGH,06/02/2024,3360.5,10-41-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,122,NAPA - Paonia Auto Parts,411175 Spin on fluid filter 2020 freightliner,05/07/2024,74.52,80-52-23,VEHICLE EXPENSE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,122,NAPA - Paonia Auto Parts,411184 Blue 15W40 1 gal,05/07/2024,59.0,80-52-23,VEHICLE EXPENSE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,122,NAPA - Paonia Auto Parts,411603 Fuel filter and additive for old blue,05/22/2024,34.06,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,552,Pan American Homeowners Assn.,2024 DUES ANNUAL DUES FOR 2024,06/01/2024,125.0,60-50-31,DUES & SUBSCRIPTIONS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,187588 Bushing PVC and SCH80 Nipples,05/07/2024,6.28,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,187672 SCH80 nipple and Elbow PVC,05/08/2024,4.28,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,1877785 Steel Goods and Fasteners,05/09/2024,20.58,10-45-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,187912 Steel Fasteners,05/10/2024,1.44,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,188337 Bushing PVC and SCH80 Nipples,05/14/2024,6.28,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,188444 potting soil pallet,05/14/2024,68.37,10-46-16,OPERATING SUPPLIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,188564 Extension cords for owls in comm,05/15/2024,39.98,10-41-15,OFFICE SUPPLIES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,"188567 Bushing PVC, Coupling, SH80 Ni",05/15/2024,28.49,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,188868 Sprinkler Parts,05/17/2024,14.74,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189201 paint and primer,05/20/2024,112.98,10-41-73,BUILDING IMPROVEMENTS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189281 drop cloth and paint supplies,05/21/2024,15.37,10-41-73,BUILDING IMPROVEMENTS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189298 painting supplies,05/21/2024,25.35,10-41-73,BUILDING IMPROVEMENTS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189332 Brushes,05/21/2024,8.98,10-41-25,TOWN HALL EXPENSE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189336 paint and primer,05/21/2024,57.99,10-41-73,BUILDING IMPROVEMENTS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,"189346 PVC, SCH80 Nipples",05/21/2024,7.97,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,"189346 PVC, SCH80 Nipples",05/21/2024,7.97,10-46-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189355 drop cloth,05/21/2024,6.98,10-41-73,BUILDING IMPROVEMENTS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189558 parts for air compressor at shop,05/24/2024,4.06,60-50-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189558 parts for air compressors in shop,05/24/2024,4.06,10-45-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,125,Paonia Farm & Home Supply Inc,189558 parts for air compressor in shop,05/24/2024,4.06,70-51-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1335,"SGM, INC.",2013-471.014-1 5TH STREET/GRAND REALIGN,05/27/2024,2596.0,10-45-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1335,"SGM, INC.",2013-471.014- 5TH STREET/GRAND REALIGN.,05/20/2024,22554.88,10-45-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1335,"SGM, INC.",2013-471013-1 2mg tank re-coating professioanl,05/20/2024,1224.75,60-50-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1170,Shums Coda Associates,17903 PLAN REVIEW SVS FOR APRIL,06/03/2024,2400.0,10-43-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1170,Shums Coda Associates,17904 PLAN REVIEW SVS FOR MAY 20,06/03/2024,2960.0,10-43-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,152,"Southwestern Systems, Inc",203335 Jet Clean & TV Inspection - TOW,05/23/2024,1110.0,10-46-42,CONTRACT SERVICES
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,843,Tiger Electric Inc,16527 Re-routed out of way of the door a,05/09/2024,1855.14,10-42-73,BUILDING IMPROVEMENTS
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1388,UCI,RE247E00244 STOP & SPEED LIMIT SIGNS,05/15/2024,5188.51,10-45-70,CAPITAL OUTLAY
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,162,United Companies Inc,1574596 ROAD & ALLEY WAY REPAIRS,05/20/2024,297.38,10-45-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,162,United Companies Inc,1574597 ROAD & ALLEY WAY REPAIRS,05/20/2024,869.13,10-45-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,162,United Companies Inc,1575372 ROAD & ALLEY WAY REPAIRS,05/23/2024,896.81,10-45-22,REPAIRS & MAINTENANCE
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,1064,"Wain, Simon",05212024 REMOVAL OF 3 ELMS AT DON'S,05/21/2024,1000.0,10-45-20,"LEGAL, ENGINEERING & PR"
2024-06-11,2024-06-11-evt213,5/28/2024-6/11/2024,491,Winwater Corp,07426503 HYMAX COUPLINGS,05/22/2024,881.1,60-50-22,REPAIRS & MAINTENANCE
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,1352,"ADP, INC",662543854 WORKFORCE PAYROLL BUNDL,05/31/2024,179.0,10-41-20,"LEGAL, ENGINEERING & PR"
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,1352,"ADP, INC",663313156 WORKFORCE PROCESSING C,06/14/2024,194.84,10-41-20,"LEGAL, ENGINEERING & PR"
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,749,AFLAC,094233 AFLAC ACH 094233,06/15/2024,145.62,10-0225,AFLAC COVERAGE
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,1268,All Copy Products Inc,5030188412 COPIER - ADMIN,06/11/2024,99.44,10-41-25,TOWN HALL EXPENSE
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,1268,All Copy Products Inc,5030188412 COPIER - WATER,06/11/2024,99.44,60-50-25,SHOP EXPENSE
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,1268,All Copy Products Inc,5030188412 COPIER - WASTEWATER,06/11/2024,99.44,70-51-25,SHOP EXPENSE
2024-06-25,2024-06-25-evt199,6/11/2024-6/25/2024,1268,All Copy Products Inc,5030188412 COPIER - SANITATION,06/11/2024,99.42,80-52-25,SHOP EXPENSE
